record_ID,well_ID,pump_fixed,pump_working,activity_date,village_name,prefecture,Latitude,Longitude,pump_type,sous_prefecture,payment,service_visit_type
26892,Z0025,oui,oui,03/09/2018,GBABILI,,4.123586,17.97878,india_mark_2,,,monitor
34859,Z0025,oui,oui,12/05/2018,GBABILI,,4.123613,17.97883,india_mark_2,,0,eep
26895,Z0026,oui,oui,03/09/2018,BOBAZENGUE,,4.039351,18.07762,india_mark_2,,,monitor
34820,Z0026,oui,oui,12/04/2018,BOBAZENGUE,,4.039371,18.07763,india_mark_2,,0,eep
26898,Z0027,oui,oui,03/09/2018,BONGOMBE 2,,4.041854,18.11299,india_mark_2,,,monitor
35273,Z0027,oui,oui,12/24/2018,BONGOMBE 2,,4.041839,18.11296,india_mark_2,,0,eep
26901,Z0028,oui,oui,03/09/2018,BONGOMBE 1,,4.042531,18.11523,india_mark_2,,,monitor
35279,Z0028,non,non,12/24/2018,BONGOMBE 1,,4.042524,18.11527,india_mark_2,,0,eep
26904,Z0029,oui,oui,03/09/2018,BONGOBE 1 A,,4.043995,18.11837,hpv_60,,,monitor
34793,Z0029,oui,oui,12/03/2018,BONGOBE 1 A,,4.044032,18.11836,hpv_60,,0,eep
26769,Z003,oui,oui,03/06/2018,KAPOU  ECOLE,,4.299973,18.28362,hydro_india,,,monitor
30540,Z003,oui,oui,07/24/2018,KAPOU  ECOLE,lobaye,4.299979,18.28368,hydro_india,,0,eep
34787,Z0030,oui,non,12/03/2018,Pissa 2,,4.045582,18.15514,india_mark_2,,0,eep
26919,Z0031,oui,oui,03/10/2018,PISSA QUARTHIER  BEYON,,4.054098,18.19477,india_mark_2,,,monitor
32766,Z0032,oui,oui,10/12/2018,ECOLE  BIABO,Lobaye,3.954215,18.15902,hpv_60,,0,eep
26931,Z0033,oui,oui,03/10/2018,BIABO CENTRE  DE  SANTE,,3.953436,18.15866,hpv_60,,,monitor
32763,Z0033,oui,oui,10/12/2018,BIABO CENTRE  DE  SANTE,Lobaye,3.953381,18.15866,hpv_60,,0,eep
26934,Z0034,oui,oui,03/10/2018,BIABO,,3.951966,18.1588,india_mark_2,,,monitor
32760,Z0034,oui,oui,10/12/2018,BIABO,Lobaye,3.951907,18.15883,india_mark_2,,0,eep
26937,Z0035,oui,oui,03/10/2018,YALE BONDARA,,3.935673,18.18436,india_mark_2,,,monitor
32757,Z0035,oui,oui,10/12/2018,YALE BONDARA,Lobaye,3.935608,18.18436,india_mark_2,,0,eep
26940,Z0036,oui,oui,03/10/2018,MALOBO,,3.933717,18.14711,india_mark_2,,,monitor
32754,Z0036,oui,oui,10/12/2018,MALOBO,Lobaye,3.933724,18.14709,india_mark_2,,0,eep
26943,Z0037,oui,oui,03/10/2018,WAMBONGO,,3.902827,18.14349,india_mark_2,,,monitor
32751,Z0037,oui,oui,10/12/2018,WAMBONGO,Lobaye,3.902812,18.14353,india_mark_2,,0,eep
33591,Z0037,oui,non,11/11/2018,WAMBONGO,,3.902823,18.14348,india_mark_2,,20000,eep
26946,Z0038,oui,oui,03/10/2018,Village. BOKANGA  centre de sante,,3.901142,18.14332,india_mark_2,,,monitor
32748,Z0038,oui,oui,10/12/2018,Village. BOKANGA  centre de sante,Lobaye,3.901114,18.14334,india_mark_2,,0,eep
32772,Z0039,oui,oui,10/13/2018,BOKANGA  centre,Lobaye,3.895799,18.14469,hpv_60,,0,eep
26781,Z004,oui,oui,03/06/2018,Bonganou,,4.285372,18.27786,india_mark_2,,,monitor
30528,Z004,oui,oui,07/24/2018,Bonganou,lobaye,4.285409,18.27793,india_mark_2,,0,eep
27621,Z0040,oui,oui,03/10/2018,Centre de sante de bouchia,,3.834874,18.17265,india_mark_2,,,monitor
32787,Z0040,oui,oui,10/13/2018,Centre de sante de bouchia,Lobaye,3.834837,18.17262,india_mark_2,,0,eep
32790,Z0041,oui,oui,10/13/2018,BANGUI  BOUCHIA  SiFAC,Lobaye,3.833313,18.17219,india_mark_2,,0,eep
26976,Z0043,oui,oui,03/12/2018,Moungoumba  camp compangner,,3.628717,18.59481,india_mark_2,,,monitor
32823,Z0043,non,non,10/17/2018,Moungoumba Camp Companger,Lobaye,3.628695,18.59478,india_mark_2,,0,eep
26985,Z0045,oui,oui,03/12/2018,Moungoumba  quarthier longuele,,3.639961,18.59215,india_mark_2,,,monitor
32826,Z0045,oui,oui,10/17/2018,Moungoumba Longuele,Lobaye,3.639953,18.59218,india_mark_2,,0,eep
26991,Z0046,oui,oui,03/12/2018,BAC  LOBE,,3.683664,18.53671,india_mark_2,,,monitor
32838,Z0046,oui,oui,10/17/2018,BAC  LOBE,Lobaye,3.683596,18.53673,india_mark_2,,0,eep
26997,Z0047,oui,oui,03/12/2018,BMoLOTO,,3.689874,18.53928,india_mark_2,,,monitor
32850,Z0047,oui,oui,10/18/2018,Bomolotto,Lobaye,3.689889,18.53929,india_mark_2,,0,eep
27000,Z0048,oui,oui,03/12/2018,LIBO,,3.693456,18.56338,india_mark_2,,,monitor
32847,Z0048,oui,oui,10/18/2018,LIBO,Lobaye,3.693483,18.56335,india_mark_2,,0,eep
32844,Z0049,oui,oui,10/18/2018,Zinga Saguila,Lobaye,3.71287,18.58619,hpv_60,,0,eep
26790,Z005,oui,oui,03/06/2018,BOSSONGO 1,,4.230805,18.26616,india_mark_2,,,monitor
34628,Z005,oui,oui,12/20/2018,BOSSONGO 1,,4.230772,18.26619,india_mark_2,,,monitor
26994,Z0050,oui,oui,03/12/2018,ZINGA,,3.717251,18.58565,india_mark_2,,,monitor
32841,Z0050,oui,oui,10/18/2018,ZINGA,Lobaye,3.717235,18.58567,india_mark_2,,0,eep
27006,Z0051,oui,oui,03/12/2018,BOSSARANGBA,,3.695568,18.53705,india_mark_2,,,monitor
32853,Z0051,oui,oui,10/18/2018,Bossarangba 2,Lobaye,3.69557,18.53709,india_mark_2,,0,eep
27018,Z0052,oui,oui,03/13/2018,SAFA TABARES  NORD,,3.699441,18.5141,india_mark_2,,,monitor
32865,Z0052,oui,oui,10/19/2018,Safa Tavaresse Nord,Lobaye,3.699448,18.5141,india_mark_2,,0,eep
27036,Z0055,oui,oui,03/13/2018,BATALIMO quarthier  jerusalem,,3.689584,18.44817,india_mark_2,,,monitor
32898,Z0055,oui,oui,10/20/2018,Batalimo Jerusalem,Lobaye,3.689642,18.44817,india_mark_2,,0,eep
32907,Z0056,oui,non,10/22/2018,Centre de sante de batalimo,Lobaye,3.687584,18.43451,india_mark_2,,20000,eep
27060,Z0057,oui,oui,03/14/2018,ECOLE  FONDAMENTALE deBATALIMO,,3.688572,18.43339,hydro_india,,,monitor
32904,Z0057,oui,oui,10/21/2018,Ecole Fondamentale de Batalimo,Lobaye,3.688588,18.43342,india_mark_2,,0,eep
32808,Z0058,oui,non,10/16/2018,Mbata Centre de Sante,Lobaye,3.681814,18.29706,india_mark_2,,20000,eep
27084,Z0059,oui,oui,03/14/2018,MBATA QUARTIER  MOTOMATO  1,,3.690196,18.29189,india_mark_2,,,monitor
32796,Z0059,oui,oui,10/15/2018,MBATA QUARTIER  MOTOMATO  1,Lobaye,3.690167,18.29193,india_mark_2,,0,eep
26793,Z006,oui,oui,03/06/2018,Bossongo 2,,4.226102,18.26182,india_mark_2,,,monitor
27090,Z0060,oui,oui,03/14/2018,MBATA  Camp. Pêcheur,,3.676817,18.29707,india_mark_2,,,monitor
32916,Z0060,oui,oui,10/22/2018,Mbata Camp Pecheur,Lobaye,3.676768,18.29709,india_mark_2,,0,eep
27093,Z0061,oui,oui,03/15/2018,Singa,,3.745933,18.19821,india_mark_2,,,monitor
32793,Z0061,oui,oui,10/15/2018,Singa,Lobaye,3.745923,18.1982,india_mark_2,,0,eep
27108,Z0062,oui,oui,03/15/2018,BSSAMBA,,3.723745,18.15243,india_mark_2,,,monitor
32931,Z0062,oui,oui,10/23/2018,Boussemba,Lobaye,3.723722,18.15236,india_mark_2,,0,eep
27132,Z0063,oui,oui,03/15/2018,BOYOBA 2,,3.760008,18.14478,india_mark_2,,,monitor
32727,Z0063,oui,oui,10/11/2018,Boyoba 2b,Lobaye,3.759961,18.14476,india_mark_2,,0,eep
27135,Z0064,oui,oui,03/15/2018,BOYOBA 2,,3.761808,18.14088,india_mark_2,,,monitor
32724,Z0064,oui,oui,10/11/2018,BOYOBA 2,Lobaye,3.761749,18.14089,india_mark_2,,0,eep
27138,Z0065,oui,oui,03/15/2018,ECOLE  FONDAMENTALE 1 de bondo,,3.769144,18.13686,hpv_60,,,monitor
32718,Z0065,oui,oui,10/10/2018,ECOLE  FONDAMENTALE 1 de bondo,Lobaye,3.769122,18.13685,hpv_60,,0,eep
27186,Z0066,oui,oui,03/16/2018,BELOU 2,,3.785636,18.07825,india_mark_2,,,monitor
27240,Z0067,oui,oui,03/19/2018,ZANGA 1,,3.876575,17.95572,hpv_60,,,monitor
35195,Z0067,oui,oui,12/20/2018,ZANGA 1,,3.876593,17.95574,hpv_60,,0,eep
27243,Z0068,oui,oui,03/19/2018,MAÏKI  ISDR,,3.882163,17.96798,india_mark_2,,,monitor
35210,Z0068,oui,oui,12/20/2018,Mbaiki ISDR,,3.882171,17.96798,india_mark_2,,0,eep
35216,Z0069,oui,oui,12/20/2018,Mbaiki ISDR 2,,3.882679,17.968,india_mark_2,,0,eep
26796,Z007,oui,oui,03/06/2018,Bossongo 2 A,,4.211377,18.25344,india_mark_2,,,monitor
34616,Z007,problem,oui,12/20/2018,Bossongo 2 A,,4.211378,18.25346,india_mark_2,,0,eep
35222,Z0070,non,non,12/20/2018,Mbaiki ISDR 3,,3.882433,17.96719,hpv_60,,0,eep
27252,Z0071,oui,oui,03/19/2018,Mbaïki quarthier yerema,,3.869741,17.98489,india_mark_2,,,monitor
35243,Z0071,oui,oui,12/21/2018,Mbaiki Yerema,,3.869739,17.98488,india_mark_2,,0,eep
35231,Z0072,oui,non,12/21/2018,Hopital de Mbaiki,,3.875542,17.98643,hydro_india,,40000,eep
35186,Z0073,oui,oui,12/19/2018,Mbaiki Gbale,,3.876391,17.99207,india_mark_2,,0,eep
27267,Z0074,oui,oui,03/19/2018,Mbaïki quarthier bagrimi,,3.872726,17.99201,india_mark_2,,,monitor
35270,Z0074,decommissioned,oui,12/23/2018,Mbaiki Bagrimi,,3.872728,17.99202,india_mark_2,,0,eep
27270,Z0075,oui,oui,03/19/2018,LOUBA,,3.820148,18.05082,india_mark_2,,,monitor
32706,Z0075,oui,non,10/10/2018,LOUBA,Lobaye,3.820088,18.05083,india_mark_2,,20000,eep
27279,Z0076,oui,oui,03/19/2018,MACHADO 1,,3.835469,18.03356,india_mark_2,,,monitor
32697,Z0076,oui,oui,10/09/2018,MACHADO 1,Lobaye,3.835475,18.03354,india_mark_2,,0,eep
27297,Z0077,oui,oui,03/20/2018,GAPPA,,3.869095,17.96555,india_mark_2,,,monitor
35192,Z0077,oui,oui,12/20/2018,GAPPA,,3.869136,17.96552,india_mark_2,,0,eep
27300,Z0078,oui,oui,03/20/2018,ZANGA 3,,3.88131,17.9469,india_mark_2,,,monitor
35105,Z0078,oui,oui,12/17/2018,ZANGA 3,,3.881318,17.9469,india_mark_2,,0,eep
27306,Z0079,oui,oui,03/20/2018,ECOLE EGTB,,3.884101,17.92851,hydro_india,,,monitor
33588,Z0079,oui,non,11/11/2018,ECOLE EGTB,,3.884113,17.9285,hydro_india,,0,eep
35150,Z0079,oui,oui,12/18/2018,ECOLE EGTB,,3.884095,17.92849,india_mark_2,,0,eep
26799,Z008,oui,oui,03/06/2018,Bossongo 3,,4.209731,18.2527,hpv_60,,,monitor
34610,Z008,oui,oui,12/20/2018,Bossongo 3,,4.209707,18.25274,hpv_60_2000,,0,eep
27405,Z0081,oui,oui,03/26/2018,ECOLE  BOBEKITI,,3.947944,17.86375,hydro_india,,,monitor
27417,Z0082,oui,oui,03/26/2018,Poste de sante de bouaka,,4.01733,17.82549,hydro_india,,,monitor
34430,Z0082,oui,oui,12/12/2018,Poste de sante de bouaka,,4.01732,17.8255,hydro_india,,0,eep
27429,Z0083,oui,oui,03/26/2018,ECOLE BOKOMA,,4.080493,17.77278,hpv_60,,,monitor
27435,Z0084,oui,oui,03/27/2018,BALANGANA,,4.144268,17.41549,india_mark_2,,,monitor
34346,Z0084,oui,oui,12/07/2018,BALANGANA,,4.144266,17.4155,india_mark_2,,0,eep
27633,Z0085,oui,oui,03/27/2018,Centre de sante de bossoui,,4.112763,17.38961,hydro_india,,,monitor
34349,Z0085,oui,oui,12/07/2018,Centre de sante de bossoui,,4.112599,17.38955,hydro_india,,20000,eep
27441,Z0086,oui,oui,03/27/2018,BOKOUMBA,,4.077855,17.36214,india_mark_2,,,monitor
27483,Z0087,oui,oui,03/29/2018,WENZE,,4.296046,17.39395,india_mark_2,,,monitor
27492,Z0088,oui,oui,03/29/2018,Centre de sante de BOMANDORO,,4.288316,17.40703,hydro_india,,,monitor
34277,Z0088,oui,oui,11/30/2018,Centre de Sante de Bomandoro,,4.288458,17.40735,hydro_india,,0,eep
27495,Z0089,oui,oui,03/29/2018,ECOLE BAFA. TORO,,4.288606,17.4092,hydro_india,,,monitor
34274,Z0089,oui,oui,11/30/2018,Ecole Bafa Toro,,4.288604,17.4092,hydro_india,,0,eep
26802,Z009,oui,oui,03/06/2018,Bossongo plantation,,4.208158,18.2524,india_mark_2,,,monitor
34607,Z009,non,non,12/20/2018,Bossongo plantation,,4.208143,18.25239,india_mark_2,,0,eep
27519,Z0090,oui,oui,03/31/2018,ECOLE  SOUS  PEFECTORALE  DE  BODA,,4.324692,17.46033,hydro_india,,,monitor
34325,Z0090,oui,oui,12/06/2018,ECOLE  SOUS  PEFECTORALE  DE  BODA,,4.324763,17.46037,hydro_india,,16000,eep
27522,Z0091,oui,oui,03/31/2018,QUArTHIER  GBASSEM,,4.327878,17.4621,india_mark_2,,,monitor
27525,Z0092,oui,oui,03/31/2018,GBASSEM 2,,4.328426,17.46102,hpv_60,,,monitor
34331,Z0092,oui,oui,12/06/2018,GBASSEM 2,,4.328396,17.46101,hpv_60_2000,,16000,eep
27528,Z0093,oui,oui,03/31/2018,KATTE,,4.306872,17.4539,india_mark_2,,,monitor
34268,Z0093,oui,oui,11/30/2018,KATTE,,4.306932,17.45396,india_mark_2,,0,eep
27531,Z0094,oui,oui,03/31/2018,LiPONDO,,4.311148,17.45925,hydro_india,,,monitor
34265,Z0094,oui,oui,11/30/2018,Lipondo,,4.311097,17.45922,hydro_india,,0,eep
27543,Z0095,oui,oui,04/02/2018,Centre de sante de bolay,,4.306052,17.38672,hpv_60,,,monitor
27555,Z0096,oui,oui,04/02/2018,BODJOULA centre de sante,,4.490457,17.283,hpv_60,,,monitor
27582,Z0097,oui,oui,04/03/2018,ECOLE BOMBITI,,4.183063,17.66167,hpv_60,,,monitor
34661,Z0097,oui,oui,12/10/2018,ECOLE BOMBITI,,4.183062,17.66167,hpv_60_2000,,0,eep
27585,Z0098,oui,oui,04/03/2018,BOMBITI,,4.182184,17.6639,india_mark_2,,,monitor
34391,Z0098,oui,oui,12/10/2018,BOMBITI,,4.182154,17.66385,india_mark_2,,0,eep
28734,Z108,oui,oui,05/29/2018,Kpabara 1,ombelampoko,5.010412,18.75716,india_mark_2,damara,0,eep
28746,Z111,oui,oui,05/29/2018,BOUGOURNOU 1,ombelampoko,5.189375,18.88786,hpv_60,damara,0,eep
28752,Z112,oui,oui,05/29/2018,BOUGOURNOU 2,ombelampoko,5.191505,18.89208,hpv_60,damara,0,eep
28761,Z114,oui,oui,05/29/2018,LIBY  HONGO,ombelampoko,5.241555,18.95008,hpv_60,damara,0,eep
28776,Z117,oui,oui,05/29/2018,LIBY 1,,5.148995,18.86402,hpv_60,,0,eep
28779,Z118,oui,oui,05/29/2018,MALO Nord,,5.110738,18.83326,hpv_60,,0,eep
28830,Z121,oui,oui,06/01/2018,BOUTOUKPA,ombelampoko,5.541213,18.26908,hpv_60,bogangolo,0,eep
28851,Z122,oui,oui,06/02/2018,DOMOKIA,,4.967844,18.69616,hpv_60,,0,eep
28878,Z124,oui,oui,06/05/2018,DAMARA  hopitale,ombelampoko,4.960079,18.69917,hpv_60,damara,0,eep
28881,Z125,oui,oui,06/05/2018,Damara LINGANGUER 2,ombelampoko,4.953642,18.69388,india_mark_2,damara,0,eep
29088,Z126,oui,oui,06/08/2018,GBALOKO 1 India,ombelampoko,4.475401,18.50657,india_mark_2,bimbo,0,eep
31041,Z126,oui,oui,08/20/2018,GBALOKO 1 India,ombelampoko,4.475379,18.50654,india_mark_2,bimbo,0,eep
33165,Z126,oui,oui,08/20/2018,GBALOKO 1 India,,4.475418,18.50653,india_mark_2,,0,eep
29199,Z127,oui,oui,06/13/2018,FAFARA,ombelampoko,4.498812,18.52519,hpv_60,bimbo,0,eep
31077,Z127,non,non,08/23/2018,FAFARA,ombelampoko,4.498815,18.52518,hpv_60,bimbo,0,eep
33090,Z200,non,non,08/09/2018,Mont Carmel,ombelampoko,4.349395,18.51353,hydro_india,bimbo,,monitor
31032,Z202,non,non,08/18/2018,Delebama 3,ombelampoko,4.55418,18.51536,india_mark_2,bimbo,,monitor
33150,Z202,non,non,08/18/2018,NDELEBAMA 3,,4.5542,18.51544,india_mark_2,,,monitor
32769,Z203,oui,oui,10/13/2018,KELENGO,lobaye,3.921818,18.14605,india_mark_2,mbaiki,,monitor
32919,Z204,oui,oui,10/22/2018,MBATA  quartier mokpoto,Lobaye,3.676551,18.28986,india_mark_2,,,monitor
35045,Z206,oui,oui,12/12/2018,SCAD 12,lobaye,3.656389,18.01981,india_mark_2,mbaiki,,monitor
35180,Z207,oui,oui,12/19/2018,MBAÏKI  quartier  kpetene,lobaye,3.87457,17.99592,india_mark_2,mbaiki,,monitor
35240,Z208,oui,oui,12/21/2018,LYCEE  de  mbaïki,lobaye,3.866111,17.99037,india_mark_2,mbaiki,,monitor
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
