record_ID,well_ID,service_visit_type,village_name,prefecture,pump_working,pump_fixed,activity_date,Latitude,Longitude,pump_type,payment,team_number,sous_prefecture,wells::mission_id,,,,
38009,R366,eep,BOGANG 3,ouhampende,oui,oui,04/15/2019,6.990232,15.25977,hpv_60,0,eep_2,koui,OP_Groupe_6,,,,
37997,R271,eep,Ferme Sarki mission catholique,ouhampende,non,oui,04/15/2019,6.949547,15.33557,hpv_60,0,eep_2,koui,OP_Groupe_6,,,,
37985,A445,eep,SARKI FERME,ouhampende,oui,oui,04/15/2019,6.948318,15.32902,hpv_60,0,eep_2,bocaranga,OP_Groupe_6,,,,
38465,A561,eep,BOSSEMBELE Quartier KPETENE,ombelampoko,oui,oui,04/15/2019,5.268734,17.64707,hpv_60_2000,0,eep_1,bossembele,OM_Groupe_5,,,,
38459,A545,eep,Bondio 1,ombelampoko,problem,oui,04/15/2019,5.492186,17.63182,hpv_60_2000,0,eep_1,bossembele,OM_Groupe_5,,,,
38456,R848,eep,BOUGOUDI 1 ( boali 2 ),ombelampoko,problem,oui,04/15/2019,5.477513,17.63138,hpv_60_2000,0,eep_1,bossembele,OM_Groupe_5,,,,
38453,Y31,eep,BONDIO2,ombelampoko,oui,oui,04/15/2019,5.437927,17.62438,india_mark_2,0,eep_1,bossembele,OM_Groupe_5,,,,
38450,F935,eep,BOSSAMBALI,ombelampoko,problem,oui,04/15/2019,5.289245,17.64201,hpv_60_2000,0,eep_1,bossembele,OM_Groupe_5,,,,
38447,F353,eep,Bossembele Kpetene Nord,ombelampoko,non,non,04/15/2019,5.272411,17.64527,hpv_60_2000,0,eep_1,bossembele,OM_Groupe_5,,,,
38444,Y30,eep,ONOGUIA LA BELLE,ombelampoko,oui,oui,04/15/2019,5.267681,17.63725,india_mark_2,0,eep_1,bossembele,OM_Groupe_5,,,,
38441,A842,eep,BOSSEMBELE HOPITAL,ombelampoko,problem,oui,04/15/2019,5.26367,17.63654,hpv_60_2000,0,eep_1,bossembele,OM_Groupe_5,,,,
38777,F2313,eep,BINDI,mamberekadei,oui,oui,04/15/2019,4.263077,15.42128,hpv_60_2000,0,bti_rapid_response,berberati,Moto_Berberati_Groupe_2,,,,
38774,F2307,eep,GBAMBONGA,mamberekadei,oui,oui,04/15/2019,4.275175,15.44746,hpv_60_2000,0,bti_rapid_response,berberati,Moto_Berberati_Groupe_2,,,,
38771,F2304,eep,BOSSET,mamberekadei,oui,oui,04/15/2019,4.27018,15.4566,hpv_60_2000,0,bti_rapid_response,berberati,Moto_Berberati_Groupe_2,,,,
37835,A1767,eep,SANDJIMBA ECOLE,ombelampoko,problem,oui,04/16/2019,4.405114,18.74357,hpv_60,0,eep_moto_2,Bimbo,Moto_Bangui_Groupe_3,,,,
37832,A1768,eep,SANDJIMBA,ombelampoko,oui,oui,04/16/2019,4.394647,18.73958,hpv_60,0,eep_moto_2,Bimbo,Moto_Bangui_Groupe_3,,,,
37829,R623,eep,MANGAPOU I,ombelampoko,oui,oui,04/16/2019,4.37295,18.62409,india_mark_2,0,eep_moto_2,bimbo,Moto_Bangui_Groupe_3,,,,
37826,A1534,eep,MANGAKPOU 2,ombelampoko,oui,oui,04/16/2019,4.377881,18.62487,india_mark_2,20000,eep_moto_2,bimbo,Moto_Bangui_Groupe_3,,,,
38075,A2625,eep,Gendarmerie Damara,ombelampoko,non,oui,04/16/2019,4.963574,18.69601,hpv_60,0,eep_4,damara,OM_Groupe_2,,,,
38072,Z228,eep,NDARRA centre,ombelampoko,oui,oui,04/16/2019,4.982809,18.67953,hpv_60,0,eep_4,damara,OM_Groupe_2,,,,
38069,R617,eep,Benima A,ombelampoko,non,non,04/16/2019,5.029242,18.66159,hpv_60,0,eep_4,damara,OM_Groupe_2,,,,
38066,F1947,eep,Benima nouveau forage,ombelampoko,oui,oui,04/16/2019,5.03206,18.66221,hpv_60,0,eep_4,damara,OM_Groupe_2,,,,
38063,F1959,eep,Dongbe 1,ombelampoko,problem,oui,04/16/2019,5.101644,18.5758,hpv_60,0,eep_4,damara,OM_Groupe_2,,,,
38057,R797,eep,Mbourouba,ombelampoko,non,decommissioned,04/16/2019,5.10296,18.56328,hpv_60,0,eep_4,damara,OM_Groupe_2,,,,
38273,A2615,eep,Koudoum Linerte,lobaye,non,oui,04/16/2019,4.729037,16.87726,hydro_india,0,eep_3,yaloke,Lobaye_Groupe_11,,,,
38270,Y47,eep,KOUDOUM,lobaye,non,oui,04/16/2019,4.728461,16.87956,hydro_india,20000,eep_3,boganangone,Lobaye_Groupe_11,,,,
38267,A737,eep,MBANKOE HAOUSSA,lobaye,oui,oui,04/16/2019,4.833281,17.01041,india_mark_2,0,eep_3,yaloke,Lobaye_Groupe_11,,,,
38264,A738,eep,MBANKOE MARCHE,lobaye,non,non,04/16/2019,4.836105,17.01054,india_mark_2,0,eep_3,yaloke,Lobaye_Groupe_11,,,,
38261,A723,eep,Mbankoe,lobaye,non,non,04/16/2019,4.839176,17.00978,india_mark_2,0,eep_3,yaloke,Lobaye_Groupe_11,,,,
38258,A3245,eep,Boguere,lobaye,oui,oui,04/16/2019,4.884204,17.15204,india_mark_2,0,eep_3,boganangone,Lobaye_Groupe_11,,,,
38255,A3243,eep,Bouguere Marche 2,lobaye,oui,oui,04/16/2019,4.885674,17.15018,india_mark_2,0,eep_3,boganda,Lobaye_Groupe_11,,,,
38252,Y52,eep,DOKPAN(boguera),lobaye,oui,oui,04/16/2019,4.887253,17.1509,india_mark_2,0,eep_3,boganangone,Lobaye_Groupe_11,,,,
38060,R473,eep,BOSSABINA 2,ouhampende,non,decommissioned,04/16/2019,6.933474,15.48002,hpv_60,0,eep_2,koui,OP_Groupe_6,,,,
38051,A384,eep,DEGAULLE quartier PANA,ouhampende,oui,oui,04/16/2019,6.935341,15.45087,hpv_60,0,eep_2,koui,OP_Groupe_6,,,,
38048,A385,eep,DeGaulle Centre de sante,ouhampende,problem,decommissioned,04/16/2019,6.93972,15.44555,india_mark_2,0,eep_2,koui,OP_Groupe_6,,,,
38039,R369,eep,SANGRELIM SEIDOU,ouhampende,oui,oui,04/16/2019,6.966001,15.33608,hpv_60,0,eep_2,koui,OP_Groupe_6,,,,
38036,R272,eep,Sangrelim marche,ouhampende,oui,oui,04/16/2019,6.964575,15.33617,hpv_60,0,eep_2,koui,OP_Groupe_6,,,,
38489,A3252,eep,POUMALE NDJOH ECOLE,ombelampoko,oui,oui,04/16/2019,5.704291,17.59996,hpv_60,0,eep_1,bossembele,OM_Groupe_5,,,,
38486,A562,eep,NDJOH BOSSOGBIEN 2 CENTRE DE SANTE,ombelampoko,non,oui,04/16/2019,5.702415,17.59981,hpv_60,15000,eep_1,bossembele,OM_Groupe_5,,,,
38483,A2731,eep,NDJOH BOMBOULA,ombelampoko,oui,oui,04/16/2019,5.703779,17.60202,hpv_60,0,eep_1,bossembele,OM_Groupe_5,,,,
38480,R590,eep,BOWESSE 1 NDJOH,ombelampoko,oui,oui,04/16/2019,5.702261,17.60167,hpv_60_2000,10000,eep_1,bossembele,OM_Groupe_5,,,,
38477,R842,eep,BOSSEGBIEN 2,ombelampoko,oui,oui,04/16/2019,5.699636,17.60083,hpv_60_2000,0,eep_1,bossembele,OM_Groupe_5,,,,
38474,A2704,eep,BODELE,ombelampoko,oui,oui,04/16/2019,5.695816,17.60185,hpv_60_2000,0,eep_1,bossembele,OM_Groupe_5,,,,
38471,A2706,eep,bossongbian 1,ombelampoko,oui,oui,04/16/2019,5.64452,17.60984,hpv_60_2000,20000,eep_1,bossembele,OM_Groupe_5,,,,
38468,A2607,eep,BOMASSANA,ombelampoko,non,non,04/16/2019,5.580859,17.60769,hpv_60_2000,0,eep_1,bossembele,OM_Groupe_5,,,,
38462,A2702,eep,BANDENGUE ECOLE,ombelampoko,oui,oui,04/16/2019,5.530694,17.61403,hpv_60_2000,10000,eep_1,bossembele,OM_Groupe_5,,,,
37853,A1530,eep,KOLONGO 3 BOEING,ombelampoko,oui,oui,04/17/2019,4.396278,18.51442,hpv_60,0,eep_moto_2,bimbo,Moto_Bangui_Groupe_4,,,,
37850,F1771,eep,Bercail AFCLA,ombelampoko,problem,problem,04/17/2019,4.387814,18.51551,hpv_60,0,eep_moto_2,bimbo,Moto_Bangui_Groupe_4,,,,
37847,A766,eep,BOING ECOLE,ombelampoko,non,oui,04/17/2019,4.382444,18.52033,hpv_60,0,eep_moto_2,bimbo,Moto_Bangui_Groupe_4,,,,
37844,A1912,eep,Ecole Kokoro3 (Yong wara),ombelampoko,problem,oui,04/17/2019,4.372859,18.51244,hpv_60,0,eep_moto_2,bimbo,Moto_Bangui_Groupe_4,,,,
37841,Q003,eep,MOSQUER CENTRALE,ombelampoko,problem,oui,04/17/2019,4.379234,18.53843,india_mark_2,0,eep_moto_2,bimbo,Moto_Bangui_Groupe_4,,,,
37838,F1678,eep,Mosquer centrale,,non,decommissioned,04/17/2019,4.379099,18.53842,hpv_60,0,eep_moto_2,,Moto_Bangui_Groupe_4,,,,
38093,Z114,eep,LIBY HONGO,ombelampoko,non,oui,04/17/2019,5.241635,18.95005,hpv_60,0,eep_4,damara,OM_Groupe_2,,,,
38090,Z115,eep,LIBY hongo,ombelampoko,oui,oui,04/17/2019,5.253122,18.9533,hpv_60,0,eep_4,damara,OM_Groupe_2,,,,
38084,Z116,eep,LIBY biango,ombelampoko,oui,oui,04/17/2019,5.276214,18.95565,hpv_60,0,eep_4,damara,OM_Groupe_2,,,,
38081,Z117,eep,LIBY 1,,oui,oui,04/17/2019,5.148977,18.86405,hpv_60,0,eep_4,,OM_Groupe_2,,,,
38078,A923,eep,VANGUE 2,ombelampoko,problem,oui,04/17/2019,5.081327,18.81696,hpv_60,0,eep_4,damara,OM_Groupe_2,,,,
38282,A1022,eep,BAKALA 1 A,lobaye,non,oui,04/17/2019,4.878044,17.01352,india_mark_2,15000,eep_3,boganda,Lobaye_Groupe_11,,,,
38279,A2614,eep,GAZI BEA CENTRE,lobaye,oui,oui,04/17/2019,4.932876,17.0121,india_mark_2,10000,eep_3,yaloke,Lobaye_Groupe_11,,,,
38276,A2613,eep,GAZI BEA,lobaye,oui,oui,04/17/2019,4.93386,17.01132,india_mark_2,10000,eep_3,yaloke,Lobaye_Groupe_11,,,,
38129,A393,eep,BOCARANGA EEF CAMPEMENT BOC,ouhampende,non,oui,04/17/2019,7.001219,15.63897,hpv_60,0,eep_2,bocaranga,OP_Groupe_3,,,,
38123,A2948,eep,DOUYA 2,ouhampende,oui,oui,04/17/2019,6.905761,15.57822,hpv_60,0,eep_2,bocaranga,OP_Groupe_6,,,,
38114,F1877,eep,Ecole Mixte de Boukaya,ouhampende,non,oui,04/17/2019,6.882389,15.55697,hydro_india,0,eep_2,bocaranga,OP_Groupe_6,,,,
38102,A415,eep,MAKONZIWALI BOCARANGA,ouhampende,oui,oui,04/17/2019,6.882139,15.5551,hpv_60,15000,eep_2,bocaranga,OP_Groupe_6,,,,
38096,A1072,eep,Boukaya Musulman,ouhampende,oui,oui,04/17/2019,6.880021,15.55324,hpv_60,0,eep_2,bocaranga,OP_Groupe_6,,,,
38087,A1063,eep,BOKAYAN BOMBAYE,ouhampende,oui,oui,04/17/2019,6.877494,15.55269,hpv_60,0,eep_2,bocaranga,OP_Groupe_6,,,,
38501,F367,eep,Bodoupka - India,ombelampoko,problem,oui,04/17/2019,5.360779,17.02785,hydro_india,0,eep_1,yaloke,OM_Groupe_8,,,,
38498,F327,eep,BODOUPKA 1,ombelampoko,problem,oui,04/17/2019,5.359979,17.03005,hpv_60,9000,eep_1,yaloke,OM_Groupe_8,,,,
38495,A566,monitor,BOUDOUKPA,ombelampoko,oui,oui,04/17/2019,5.358834,17.03382,india_mark_2,0,eep_1,yaloke,OM_Groupe_8,,,,
38492,A953,eep,BOWANE,ombelampoko,problem,problem,04/17/2019,,,india_mark_2,0,eep_1,yaloke,OM_Groupe_8,,,,
38783,F2465,eep,Wapo 3C,mamberekadei,oui,oui,04/17/2019,4.218141,15.73936,hpv_60_2000,0,bti_rapid_response,berberati,Moto_Berberati_Groupe_2,,,,
38780,F1996,eep,Ngandio Ecole,mamberekadei,oui,oui,04/17/2019,3.996292,15.54036,india_mark_2,0,bti_rapid_response,dedemokouba,Moto_Berberati_Groupe_3,,,,
37859,R551,eep,Liton MC,,oui,oui,04/18/2019,4.525704,18.52523,india_mark_2,,eep_moto_2,,Moto_Bangui_Groupe_6,,,,
37856,A1856,eep,SABONGO ECOLE 2,ombelampoko,non,oui,04/18/2019,4.273967,18.45023,hpv_60,0,eep_moto_2,Bimbo,Moto_Bangui_Groupe_2,,,,
38117,R638,eep,Damara Arabe,ombelampoko,oui,oui,04/18/2019,4.956167,18.69746,hpv_60,0,eep_4,damara,OM_Groupe_2,,,,
38111,Z125,eep,Damara LINGANGUER 2,ombelampoko,oui,oui,04/18/2019,4.953618,18.69387,india_mark_2,0,eep_4,damara,OM_Groupe_2,,,,
38108,Z111,eep,BOUGOURNOU 1,ombelampoko,oui,oui,04/18/2019,5.189331,18.88782,hpv_60,0,eep_4,damara,OM_Groupe_2,,,,
38105,Z112,eep,BOUGOURNOU 2,ombelampoko,oui,oui,04/18/2019,5.19153,18.89203,hpv_60,0,eep_4,damara,OM_Groupe_2,,,,
38099,Z113,eep,LIBY Bobacada,ombelampoko,problem,oui,04/18/2019,5.234883,18.93869,hpv_60,20000,eep_4,damara,OM_Groupe_2,,,,
38303,F371,eep,Bobadoro 2,ombelampoko,oui,oui,04/18/2019,5.289076,17.09439,india_mark_2,0,eep_3,yaloke,OM_Groupe_7,,,,
38300,F321,eep,Bossangoa1,ombelampoko,oui,oui,04/18/2019,5.314578,17.10103,hpv_60,20000,eep_3,yaloke,OM_Groupe_7,,,,
38297,R944,monitor,BOKENGUE,ombelampoko,problem,problem,04/18/2019,5.147325,17.14823,india_mark_2,0,eep_3,yaloke,OM_Groupe_7,,,,
38294,A1071,eep,NGARAMON NORD,ombelampoko,oui,oui,04/18/2019,5.131923,17.14636,india_mark_2,0,eep_3,yaloke,OM_Groupe_7,,,,
38291,A654,eep,Pama March_,ombelampoko,oui,oui,04/18/2019,5.03197,17.1105,hpv_60,0,eep_3,yaloke,OM_Groupe_7,,,,
38288,A653,eep,PAMA ECOLE,ombelampoko,oui,oui,04/18/2019,5.032074,17.11233,hpv_60,0,eep_3,Yaloke,OM_Groupe_7,,,,
38285,A655,eep,Pama Marche 1,ombelampoko,non,oui,04/18/2019,5.028604,17.11234,india_mark_2,0,eep_3,yaloke,OM_Groupe_7,,,,
38591,X44,eep,Pakalé pk 10 de bocaranga .,ouhampende,oui,oui,04/18/2019,7.066128,15.67308,india_mark_2,0,eep_2,bocaranga,OP_Groupe_4,,,,
38588,A2213,eep,BOCARANGA QTIER SARA,ouhampende,oui,oui,04/18/2019,6.996923,15.64154,india_mark_2,0,eep_2,Bocaranga,OP_Groupe_3,,,,
38585,A368,eep,BOKONGO BOCARANGUA,OuhamPende,oui,oui,04/18/2019,6.922405,15.62675,hpv_60,0,eep_2,Bozoum,OP_Groupe_6,,,,
38519,F317,eep,ZAWA MOSQUEE,ombelampoko,problem,oui,04/18/2019,5.382703,16.93572,hpv_60,20000,eep_1,yaloke,OM_Groupe_8,,,,
38516,A494,eep,BAKALA ZAWA 2,ombelampoko,oui,oui,04/18/2019,5.382471,16.93924,india_mark_2,0,eep_1,yaloke,OM_Groupe_8,,,,
38513,F329,eep,SAWA CENTRE DE SANTE,ombelampoko,oui,oui,04/18/2019,5.381814,16.93984,hpv_60,0,eep_1,yaloke,OM_Groupe_8,,,,
38510,A2603,eep,Boya,ombelampoko,oui,oui,04/18/2019,5.381218,16.98754,india_mark_2,0,eep_1,yaloke,OM_Groupe_8,,,,
38507,F328,eep,Boya 1,ombelampoko,non,oui,04/18/2019,5.381209,16.98948,hpv_60,0,eep_1,yaloke,OM_Groupe_8,,,,
38504,A3357,eep,BODOUPKA 3,ombelampoko,oui,oui,04/18/2019,5.370262,17.00935,india_mark_2,0,eep_1,yaloke,OM_Groupe_8,,,,
38786,F1808,eep,Bania Marche,mamberekadei,oui,oui,04/18/2019,4.012967,16.11362,hpv_100,0,bti_rapid_response,berberati,Moto_Berberati_Groupe_5,,,,
38138,A3310,eep,Lingangu_ Damara,ombelampoko,oui,oui,04/19/2019,4.951383,18.69681,hpv_60,0,eep_4,damara,OM_Groupe_2,,,,
38135,A3301,eep,Malo,ombelampoko,oui,oui,04/19/2019,5.102748,18.82718,hpv_60,0,eep_4,damara,OM_Groupe_2,,,,
38132,Z118,eep,MALO Nord,,oui,oui,04/19/2019,5.11079,18.8333,hpv_60,0,eep_4,,OM_Groupe_2,,,,
38126,Z109,eep,BOSSELE 1,ombelampoko,oui,oui,04/19/2019,5.170875,18.86143,hpv_60,0,eep_4,damara,OM_Groupe_2,,,,
38120,Z110,eep,BOSSELE 2,,oui,oui,04/19/2019,5.172625,18.86281,hpv_60,0,eep_4,,OM_Groupe_2,,,,
38318,F322,eep,Yaloke Lycee Evangelique,ombelampoko,non,oui,04/19/2019,5.310652,17.09187,hpv_60,20000,eep_3,yaloke,OM_Groupe_7,,,,
38315,A3289,monitor,QUARTIER FOULBE - YALOKE,ombelampoko,non,decommissioned,04/19/2019,5.312366,17.10302,hpv_60,0,eep_3,yaloke,OM_Groupe_7,,,,
38312,F581,eep,Bobandoro 6,ombelampoko,oui,oui,04/19/2019,5.315505,17.09535,hpv_60,0,eep_3,yaloke,OM_Groupe_7,,,,
38309,F315,eep,YAMANDO,ombelampoko,oui,oui,04/19/2019,5.30777,17.09531,hpv_60,20000,eep_3,yaloke,OM_Groupe_7,,,,
38306,F316,eep,Bobandoro 5,ombelampoko,non,oui,04/19/2019,5.311713,17.09575,hpv_60,20000,eep_3,yaloke,OM_Groupe_7,,,,
38609,A1057,eep,MBOTOGA Mousque,ouhampende,non,non,04/19/2019,6.643143,15.56155,india_mark_2,0,eep_2,bocaranga,OP_Groupe_6,,,,
38603,A933,eep,MBOTOGA CENTRE DE SANTE,ouhampende,oui,oui,04/19/2019,6.64902,15.55898,india_mark_2,0,eep_2,bocaranga,OP_Groupe_6,,,,
38597,A1569,eep,BOCARANGA ABBA BOKAYAN,ouhampende,oui,oui,04/19/2019,6.655286,15.55624,india_mark_2,0,eep_2,bocaranga,OP_Groupe_6,,,,
38528,A2096,eep,GAGA ECOLE,ombelampoko,oui,oui,04/19/2019,5.489756,16.97963,hpv_60_2000,20000,eep_1,yaloke,OM_Groupe_8,,,,
38525,F351,eep,Gaga Eglise des Freres,ombelampoko,problem,problem,04/19/2019,5.486532,16.97865,hpv_60_2000,0,eep_1,yaloke,OM_Groupe_8,,,,
38789,F1130,eep,Mairie de nandobo,mamberekadei,oui,oui,04/19/2019,4.664005,15.79966,hpv_100,0,bti_rapid_response,carnot,Moto_Berberati_Groupe_4,,,,
38150,Z108,eep,Kpabara 1,ombelampoko,oui,oui,04/20/2019,5.010348,18.75711,india_mark_2,0,eep_4,damara,OM_Groupe_2,,,,
38144,A3306,eep,Vangue 1A,ombelampoko,non,oui,04/20/2019,5.057715,18.79303,hpv_60,0,eep_4,damara,OM_Groupe_2,,,,
38141,A3308,eep,Vangue 1B,ombelampoko,oui,oui,04/20/2019,5.059297,18.79427,hpv_60,0,eep_4,damara,OM_Groupe_2,,,,
38333,A2730,eep,Yaloke Lycee Evangelique Nord,ombelampoko,oui,oui,04/20/2019,5.312015,17.09068,hpv_60,20000,eep_3,yaloke,OM_Groupe_7,,,,
38330,A1071,eep,NGARAMON NORD,ombelampoko,non,non,04/20/2019,5.127402,17.14402,india_mark_2,0,eep_3,yaloke,OM_Groupe_7,,,,
38327,A659,eep,SAYERE BODOLI,ombelampoko,non,oui,04/20/2019,5.098283,17.12096,india_mark_2,0,eep_3,yaloke,OM_Groupe_7,,,,
38324,A660,eep,SAYERE ABBO Sud,ombelampoko,non,oui,04/20/2019,5.093279,17.11728,hpv_60,0,eep_3,yaloke,OM_Groupe_7,,,,
38321,A661,eep,SAYERE ABBO Nord,ombelampoko,problem,oui,04/20/2019,5.095606,17.11916,hpv_60,0,eep_3,yaloke,OM_Groupe_7,,,,
38630,A386,eep,NDONGUE YOYO,nanamambere,oui,oui,04/20/2019,6.087431,15.55534,hpv_60,0,eep_2,bouar,NM_Groupe_7,,,,
38627,F280,eep,Bokayan 2,nanamambere,oui,oui,04/20/2019,6.276598,15.59701,hpv_60,0,eep_2,bouar,NM_Groupe_7,,,,
38624,A3078,monitor,Mobinou Bohong Peuhl,ouhampende,non,decommissioned,04/20/2019,6.426416,15.63183,hpv_60,0,eep_2,Bocaranga,NM_Groupe_7,,,,
38621,A360,eep,BOHONG ADAMAWA,ouhampende,oui,oui,04/20/2019,6.491106,15.64475,india_mark_2,0,eep_2,bocaranga,OP_Groupe_6,,,,
38618,A364,eep,BOHONG ECOLE KIZITO,ouhampende,oui,oui,04/20/2019,6.496097,15.65206,hpv_60,40000,eep_2,bocaranga,OP_Groupe_6,,,,
38615,A2584,rapid_response,BOHONG BOYAI,ouhampende,oui,oui,04/20/2019,6.495409,15.64943,india_mark_2,0,eep_2,bocaranga,OP_Groupe_6,,,,
38612,A363,eep,BOHONG DISP CATHOLIQUE,ouhampende,problem,problem,04/20/2019,6.495369,15.65204,india_mark_2,0,eep_2,bocaranga,OP_Groupe_6,,,,
38549,Y35,monitor,Bekadili Centre de Sante,ombelampoko,oui,oui,04/20/2019,5.485259,16.78783,india_mark_2,0,eep_1,yaloke,OM_Groupe_8,,,,
38546,F1747,eep,Bekadili,ombelampoko,oui,oui,04/20/2019,5.4859,16.78862,hydro_india,20000,eep_1,yaloke,OM_Groupe_8,,,,
38543,F1746,eep,Bekadili Ecole,ombelampoko,oui,oui,04/20/2019,5.480093,16.79132,india_mark_2,20000,eep_1,yaloke,OM_Groupe_8,,,,
38540,R500,eep,BODANGA. 2,ombelampoko,problem,problem,04/20/2019,5.439817,16.86626,hpv_60_2000,0,eep_1,yaloke,OM_Groupe_8,,,,
38537,F1223,eep,Gbaguili Centre de Sante,ombelampoko,oui,oui,04/20/2019,5.428877,16.89521,hpv_60_2000,0,eep_1,yaloke,OM_Groupe_8,,,,
38534,A603,eep,Gbaguili,ombelampoko,non,non,04/20/2019,5.425653,16.89428,india_mark_2,0,eep_1,yaloke,OM_Groupe_8,,,,
38531,F575,eep,Gbangonzo,ombelampoko,problem,oui,04/20/2019,5.386979,16.92867,hpv_60_2000,0,eep_1,yaloke,OM_Groupe_8,,,,
38522,F578,eep,ZAWA BODANGAFOU,ombelampoko,non,oui,04/20/2019,5.379297,16.94431,hpv_60_2000,20000,eep_1,yaloke,OM_Groupe_8,,,,
38792,T01,monitor,ZABO ÉCOLE,mamberekadei,oui,oui,04/20/2019,4.108794,15.629,hydro_india,,bti_rapid_response,berberati,Moto_Berberati_Groupe_3,,,,
38348,F325,eep,Bobandoro 1,ombelampoko,problem,oui,04/21/2019,5.318937,17.09242,hpv_60,10000,eep_3,yaloke,OM_Groupe_7,,,,
38345,F323,eep,Bobandoro 1.B,ombelampoko,problem,oui,04/21/2019,5.318965,17.09503,hpv_60,16000,eep_3,yaloke,OM_Groupe_7,,,,
38342,F319,eep,YALOKE QUARTIER BANDA,ombelampoko,oui,oui,04/21/2019,5.315062,17.10604,hpv_60,0,eep_3,yaloke,OM_Groupe_7,,,,
38339,A610,eep,BOGBOYO,ombelampoko,problem,oui,04/21/2019,5.320005,17.08816,india_mark_2,20000,eep_3,yaloke,OM_Groupe_7,,,,
38336,A609,eep,GBOBANDOR 8,ombelampoko,oui,oui,04/21/2019,5.324192,17.08566,india_mark_2,10000,eep_3,yaloke,OM_Groupe_7,,,,
38159,A1578,eep,GBANDELE,ombelampoko,non,decommissioned,04/22/2019,4.805967,18.64327,hpv_60,0,eep_4,damara,OM_Groupe_1,,,,
38156,R635,eep,Leya A,ombelampoko,oui,oui,04/22/2019,4.878508,18.67321,hpv_60,0,eep_4,damara,OM_Groupe_1,,,,
38153,A3305,eep,Sakayaka,ombelampoko,non,non,04/22/2019,4.989738,18.71841,hpv_60,0,eep_4,damara,OM_Groupe_2,,,,
38147,A924,eep,KPABARA 3,ombelampoko,problem,oui,04/22/2019,5.028112,18.78021,hpv_60,0,eep_4,damara,OM_Groupe_2,,,,
38363,F320,eep,YALOKE quartier Ngbakamandja,ombelampoko,oui,oui,04/22/2019,5.318332,17.10465,hpv_60,0,eep_3,yaloke,OM_Groupe_7,,,,
38360,A952,monitor,GBOGBANDORO 8,ombelampoko,oui,oui,04/22/2019,5.312416,17.10486,india_mark_2,0,eep_3,yaloke,OM_Groupe_7,,,,
38357,F1253,eep,Yaloke BOGBANDORO MAIRE,ombelampoko,problem,problem,04/22/2019,5.316388,17.09825,hpv_60,0,eep_3,yaloke,OM_Groupe_7,,,,
38354,F1229,eep,BABADORO 9,ombelampoko,non,decommissioned,04/22/2019,5.312845,17.09464,india_mark_2,0,eep_3,yaloke,,,,,
38351,F254,eep,YALOKE Site Refugiers Peulh,ombelampoko,non,oui,04/22/2019,5.321666,17.09202,hydro_india,10000,eep_3,yaloke,OM_Groupe_7,,,,
38648,A3343,eep,Bobazoro MC,nanamambere,non,oui,04/22/2019,6.132537,15.88074,hpv_60,0,eep_2,bouar,OP_Groupe_7,,,,
38645,F132,eep,BOKAYAN 2A axe boxoum.,ouhampende,non,decommissioned,04/22/2019,6.131488,15.87483,hpv_60,0,eep_2,bozoum,OP_Groupe_7,,,,
38642,A1069,eep,Bokayan dispensaire.,nanamambere,oui,oui,04/22/2019,6.118382,15.85398,india_mark_2,0,eep_2,bouar,OP_Groupe_7,,,,
38639,A1073,eep,Bokayan école .,nanamambere,oui,oui,04/22/2019,6.11724,15.8534,india_mark_2,0,eep_2,bouar,OP_Groupe_7,,,,
38636,A3342,eep,Bokayan MC,nanamambere,non,oui,04/22/2019,6.115698,15.85294,hpv_60,0,eep_2,bouar,OP_Groupe_7,,,,
38633,A2380,eep,NOUKESSE,nanamambere,oui,oui,04/22/2019,6.075749,15.82079,hpv_60,0,eep_2,bouar,OP_Groupe_7,,,,
38567,A2600,eep,BEKAWESSE,ombelampoko,oui,oui,04/22/2019,5.561099,16.70357,india_mark_2,0,eep_1,yaloke,OM_Groupe_8,,,,
38564,A574,eep,BOUTOUNI,ombelampoko,oui,oui,04/22/2019,5.557401,16.71052,india_mark_2,0,eep_1,yaloke,OM_Groupe_8,,,,
38561,A592,eep,DAWILI,ombelampoko,oui,oui,04/22/2019,5.544915,16.74158,india_mark_2,0,eep_1,yaloke,OM_Groupe_8,,,,
38558,F330,eep,GUEZELI CENTRE DE SANTE,ombelampoko,problem,oui,04/22/2019,5.54524,16.74318,hpv_60_2000,10000,eep_1,yaloke,OM_Groupe_8,,,,
38555,F368,eep,Guezeli Marche,ombelampoko,oui,oui,04/22/2019,5.544921,16.745,india_mark_2,10000,eep_1,yaloke,OM_Groupe_8,,,,
38552,F1748,eep,Bodanga 3 Bekadanou,ombelampoko,oui,oui,04/22/2019,5.514769,16.76323,india_mark_2,0,eep_1,yaloke,OM_Groupe_8,,,,
38687,F1103,eep,Eglise saint jean de galabadja,ombelampoko,oui,oui,04/23/2019,4.414569,18.54002,india_mark_2,0,eep_moto_2,bimbo,Moto_Bangui_Groupe_4,,,,
38684,A2097,eep,DAMALA 2,ombelampoko,problem,problem,04/23/2019,4.42256,18.52069,hpv_60,0,eep_moto_2,bimbo,Moto_Bangui_Groupe_4,,,,
38681,F1079,eep,Quartier Damala 2 nord de l'aeroport,ombelampoko,problem,oui,04/23/2019,4.417191,18.52316,hpv_60,0,eep_moto_2,bimbo,Moto_Bangui_Groupe_4,,,,
