record_ID,Latitude,Longitude,service_visit_type,well_ID,village_name,prefecture,sous_prefecture,wells::mission_id,team_number,activity_date,population_estimate,pop_use,pump_type,pump_working,pump_fixed,payment
47404,3.847838,17.77358,EEP traditionnel,A2038,Monguenza,Lobaye,Mba?ki,Lobaye_Mission_7,EEP 2,4/24/2020,164,160,Vergnet HPV 60,Non,Non,
46846,5.997101,15.743318,Visite de suivi,A174,Fada Bouar,Nana-Mambere,Bouar,NM_Mission_2,EEP 3,4/24/2020,400,250,Vergnet HPV 60,Non,Non,
47110,5.693927,19.29312,Visite de suivi,R247,Amou B,Kemo,Sibut,4,EEP 4,4/24/2020,3500,130,Vergnet HPV 60,Oui,Oui,
47500,6.574502,16.376595,EEP traditionnel,A343,Bassai Gago,Ouham Pende,Bozoum,2,EEP 1,4/24/2020,480,649,Vergnet HPV 60,Oui,Oui,
47113,5.799697,19.560155,Visite de suivi,Z218,BOAMBALE 1,Kemo,Sibut,4,EEP 4,4/24/2020,4000,140,Vergnet HPV 60,Oui,Oui,
46705,4.257901,15.796132,Réponse rapide,F1444,Cite Gerard Berberati,Mambere Kadei,Berb?rati,1,EEP Moto 1,4/24/2020,2500,1500,Vergnet HPV 60 2000,Oui,Oui,
47407,3.738439,17.507281,EEP traditionnel,A2036,Moloukou,Lobaye,Mba?ki,Lobaye_Mission_7,EEP 2,4/24/2020,2864,2135,Vergnet HPV 60,Non,Oui,
46849,5.932697,15.585799,Visite de suivi,A1847,Bouar Centre des Femmes ches Marthe et Marie,Nana-Mambere,Bouar,3,EEP 3,4/24/2020,0,0,Electrique,Oui,Oui,
47503,6.580482,16.379963,EEP traditionnel,A420,Merega,Ouham Pende,Bozoum,2,EEP 1,4/24/2020,378,378,India MARK 2,Oui,Oui,
46852,5.933435,15.619188,Visite de suivi,F1440,UNOPS Bouar 1,Nana-Mambere,Bouar,3,EEP 3,4/24/2020,0,0,Electrique,Non,Forage Mort,
47506,6.631072,16.388936,EEP traditionnel,A1550,Borom Pres Taley,Ouham Pende,Bozoum,2,EEP 1,4/24/2020,585,315,India MARK 2,"Oui, mais pas correctement",Oui,
47413,3.729728,17.553525,EEP traditionnel,A681,Bakota,Lobaye,Mba?ki,Lobaye_Mission_7,EEP 2,4/24/2020,435,390,Vergnet HPV 60,Non,Oui,
47509,6.668861,16.371912,EEP traditionnel,R302,Taley Quartier Arabe,Ouham Pende,Paoua,2,EEP 1,4/24/2020,692,692,India MARK 2,Oui,Oui,
46708,4.253058,15.790556,Réponse rapide,F2022,Berberati,Mambere Kadei,Berb?rati,1,EEP Moto 1,4/24/2020,3000,2500,Vergnet HPV 60 2000,Oui,Oui,
47515,6.669274,16.348135,EEP traditionnel,R300,Waka,Ouham Pende,Paoua,2,EEP 1,4/24/2020,785,785,India MARK 2,Oui,Oui,
47422,3.727294,17.555869,Visite de suivi,A680,Bakota Catholique,Lobaye,Mba?ki,Lobaye_Mission_7,EEP 2,4/24/2020,0,0,Vergnet HPV 60,Non,Non,
47425,3.722903,17.5654,EEP traditionnel,A2040,Bakota Liberte,Lobaye,Mba?ki,Lobaye_Mission_7,EEP 2,4/24/2020,155,99,Vergnet HPV 60,Non,"Oui, mais pas correctement",
47521,6.668482,16.34298,EEP traditionnel,R301,Galawila,Ouham Pende,Paoua,2,EEP 1,4/24/2020,1445,1464,India MARK 2,Oui,Oui,
47524,6.669165,16.371043,EEP traditionnel,F1779,Taley Ecole,Ouham Pende,Bozoum,2,EEP 1,4/24/2020,674,673,Vergnet Hydro India,"Oui, mais pas correctement","Oui, mais pas correctement",
47116,5.718214,19.077908,Visite de suivi,A3521,Sibut SOCADA Binguiti,Kemo,Sibut,2,EEP 4,4/24/2020,450,120,Vergnet Hydro India,Oui,Oui,
47119,5.717608,19.079475,EEP traditionnel,A3522,Sibut Pagui Togbo 2,Kemo,Sibut,2,EEP 4,4/24/2020,630,130,Vergnet HPV 60,"Oui, mais pas correctement",Oui,
47431,3.726779,17.694787,Visite de suivi,A2033,Kenga 2,Lobaye,Mba?ki,Lobaye_Mission_7,EEP 2,4/24/2020,320,215,Vergnet HPV 60,Oui,Oui,
46855,5.95607,15.529617,EEP traditionnel,W072,YOLE BOUABOUZIKI chapelle,Nana-Mambere,Bouar,3,EEP 3,4/25/2020,2360,2360,India MARK 2,Oui,Oui,
47434,3.726929,17.708416,Visite de suivi,A939,Kenga 1,Lobaye,Mba?ki,Lobaye_Mission_7,EEP 2,4/25/2020,350,275,Vergnet HPV 60,Oui,Oui,
46858,5.954256,15.529364,EEP traditionnel,F857,Yole Ecole Maternelle,Nana-Mambere,Bouar,NM_Mission_3,EEP 3,4/25/2020,70,0,Vergnet HPV 60,Oui,Oui,
47122,5.792164,19.507105,EEP traditionnel,A3492,Bamassa,Kemo,Sibut,4,EEP 4,4/25/2020,717,120,Vergnet HPV 60,Oui,Oui,
46861,5.955848,15.527506,EEP traditionnel,A265,Yole Bouabouziki,Nana-Mambere,Bouar,NM_Mission_3,EEP 3,4/25/2020,2100,1360,Vergnet HPV 60,Oui,Oui,
47437,3.726485,17.74546,Visite de suivi,A1977,Jerusalem,Lobaye,Mba?ki,Lobaye_Mission_7,EEP 2,4/25/2020,115,60,Vergnet HPV 60,Oui,Oui,
47125,5.788189,19.488934,EEP traditionnel,R250,Bokoute,Kemo,Sibut,4,EEP 4,4/25/2020,1700,120,Vergnet HPV 60,Oui,Oui,
47128,5.788189,19.488934,Visite de suivi,Z219,BOKOUTE 2,Kemo,Sibut,4,EEP 4,4/25/2020,780,100,Vergnet HPV 60,Oui,Oui,
47443,3.719623,17.759645,EEP traditionnel,X45,Nazreth ngouma village,Lobaye,Mbaïki,Lobaye mission 7,EEP 2,4/25/2020,235,225,Vergnet HPV 60,Oui,Oui,
47446,3.720841,17.759997,EEP traditionnel,A744,Nazareth Gouma,Lobaye,Mba?ki,Lobaye_Mission_7,EEP 2,4/25/2020,428,428,Vergnet HPV 60,Oui,Oui,
47527,6.674445,16.371431,EEP traditionnel,A1552,Taley Centre,Ouham Pende,Paoua,2,EEP 1,4/25/2020,752,752,India MARK 2,Oui,Oui,
47449,3.749415,17.812263,EEP traditionnel,A713,Lago Ecole,Lobaye,Mba?ki,Lobaye_Mission_7,EEP 2,4/25/2020,490,490,Vergnet HPV 60,Oui,Oui,
47455,3.739768,17.823621,EEP traditionnel,A3318,Bozambo,Lobaye,Mba?ki,Lobaye_Mission_7,EEP 2,4/25/2020,602,400,India MARK 2,Oui,Oui,
47533,6.681965,16.365653,EEP traditionnel,X004,Kosso,Ouham Pende,PAOUA,2,EEP 1,4/25/2020,1735,1735,India MARK 2,Oui,Oui,
46864,5.95852,15.526006,EEP traditionnel,A266,Yole Dispensaire,Nana-Mambere,Bouar,NM_Mission_3,EEP 3,4/25/2020,22,22,Vergnet HPV 60,Oui,Oui,
47542,6.738617,16.335203,EEP traditionnel,A1060,Banda,Ouham Pende,Paoua,OP_Mission_2,EEP 1,4/25/2020,931,931,India MARK 2,Oui,Oui,
47548,6.769452,16.337995,EEP traditionnel,A1500,Kouma Gani,Ouham Pende,Paoua,OP_Mission_2,EEP 1,4/25/2020,250,250,India MARK 2,Oui,Oui,
47560,6.774926,16.338117,EEP traditionnel,R270,Gani Centre,Ouham Pende,Paoua,OP_Mission_2,EEP 1,4/25/2020,5600,1850,India MARK 2,Oui,Oui,
47569,6.774757,16.337549,EEP traditionnel,A1556,Gani Ganva 2,Ouham Pende,Paoua,OP_Mission_2,EEP 1,4/25/2020,5600,1585,India MARK 2,Oui,Oui,
47572,6.808244,16.329235,EEP traditionnel,A931,Deke 2,Ouham Pende,Paoua,OP_Mission_2,EEP 1,4/25/2020,366,366,India MARK 2,Oui,Oui,
47131,5.741401,19.084664,Visite de suivi,A2437,Sibut Simenaie,Kemo,Sibut,2,EEP 4,4/25/2020,1900,120,Vergnet HPV 60,Oui,Oui,
47134,5.733954,19.114884,Visite de suivi,A3477,Sibut Kongato,Kemo,Sibut,2,EEP 4,4/25/2020,760,120,Vergnet HPV 60,Oui,Oui,
46867,5.951361,15.541179,EEP traditionnel,A221,Ndale,Nana-Mambere,Bouar,NM_Mission_3,EEP 3,4/25/2020,350,250,Vergnet Hydro India,Oui,Oui,
46870,5.965844,15.531249,EEP traditionnel,F1830,Yole Parc,Nana-Mambere,Bouar,NM_Mission_3,EEP 3,4/25/2020,10,10,Vergnet HPV 60,Oui,Oui,
46873,5.964541,15.530488,EEP traditionnel,A2409,Yole Seminaire de L'Eveque,Nana-Mambere,Bouar,NM_Mission_3,EEP 3,4/25/2020,130,0,Vergnet HPV 100,Oui,Oui,
46876,5.866181,15.589206,EEP traditionnel,A195,Kella Goffi,Nana-Mambere,Bouar,NM_Mission_3,EEP 3,4/26/2020,1003,1003,Vergnet HPV 60,"Oui, mais pas correctement",Oui,
46879,5.785121,15.593692,EEP traditionnel,A273,Zegonta,Nana-Mambere,Bouar,NM_Mission_3,EEP 3,4/26/2020,875,875,Vergnet HPV 60,"Oui, mais pas correctement",Oui,
46882,5.731276,15.61718,EEP traditionnel,F685,Zotoua,Nana-Mambere,Bouar,NM_Mission_3,EEP 3,4/26/2020,500,0,Vergnet HPV 60,Non,Oui,
46885,5.733247,15.614152,EEP traditionnel,A1585,Zotoua,Nana-Mambere,Bouar,NM_Mission_3,EEP 3,4/26/2020,320,0,Vergnet HPV 60,Non,Oui,
46888,5.78318,15.593257,EEP traditionnel,Y75,Zegonta India,Nana-Mambere,Bouar,3,EEP 3,4/26/2020,200,0,India MARK 2,Non,Oui,
47575,6.882268,16.286149,EEP traditionnel,A1555,Lia Fulbe,Ouham Pende,Paoua,OP_Mission_2,EEP 1,4/26/2020,665,665,India MARK 2,Oui,Oui,
47578,7.026569,16.337506,EEP traditionnel,X51,Wali,Ouham Pende,Paoua,2,EEP 1,4/26/2020,996,1128,India MARK 2,Oui,Oui,
47584,7.036862,16.349388,EEP traditionnel,R303,Gouzara 2,Ouham Pende,Paoua,OP_Mission_2,EEP 1,4/26/2020,849,849,India MARK 2,Oui,Oui,
46891,5.699737,15.63127,EEP traditionnel,A262,Yangba,Nana-Mambere,Bouar,NM_Mission_3,EEP 3,4/27/2020,470,0,India MARK 2,Non,Oui,
47587,7.200274,16.412194,EEP traditionnel,F1868,Ecole Carrefour Pende,Ouham Pende,Paoua,OP_Mission_2,EEP 1,4/27/2020,564,564,Vergnet Hydro India,Oui,Oui,
47137,5.725749,19.110863,Visite de suivi,A3514,Station Biblique C,Kemo,Sibut,2,EEP 4,4/27/2020,0,0,Vergnet HPV 60,Oui,Oui,
47590,7.204802,16.347217,EEP traditionnel,A930,Bozoy 3,Ouham Pende,Paoua,OP_Mission_2,EEP 1,4/27/2020,922,922,India MARK 2,Oui,Oui,
47140,5.725335,19.109195,EEP traditionnel,F227,Sibut Station Missionaires,Kemo,Sibut,2,EEP 4,4/27/2020,100,60,Vergnet HPV 60,Oui,Oui,
47461,3.64244,17.915788,EEP traditionnel,A2030,Siriri,Lobaye,Mba?ki,Lobaye_Mission_7,EEP 2,4/27/2020,725,560,Vergnet HPV 60,"Oui, mais pas correctement",Oui,
47593,7.204266,16.34512,EEP traditionnel,F1865,Ecole Bozoy 3,Ouham Pende,Paoua,OP_Mission_2,EEP 1,4/27/2020,963,592,Vergnet Hydro India,Non,Oui,
46894,5.626402,15.596662,EEP traditionnel,A225,Ndongue Bac 2,Nana-Mambere,Bouar,NM_Mission_3,EEP 3,4/27/2020,423,400,Vergnet HPV 60,"Oui, mais pas correctement",Oui,
46711,4.259242,15.374841,EEP traditionnel,F2319,Nassole Quartier Mboumbe,Mambere Kadei,Berb?rati,2,EEP Moto 1,4/27/2020,483,350,Vergnet HPV 60 2000,Oui,Oui,
47596,7.226678,16.288353,EEP traditionnel,R470,Pende Combattant,Ouham Pende,Paoua,OP_Mission_2,EEP 1,4/27/2020,990,990,India MARK 2,Oui,Oui,
46897,5.625736,15.597337,EEP traditionnel,A228,Ndogoue bac 3 India,Nana-Mambere,Bouar,3,EEP 3,4/27/2020,379,250,India MARK 2,Oui,Oui,
47464,3.698037,17.889526,EEP traditionnel,A2031,Moboma,Lobaye,Mba?ki,Lobaye_Mission_7,EEP 2,4/27/2020,250,135,Vergnet HPV 60,Oui,Oui,
47470,3.722319,17.868123,EEP traditionnel,A1046,Bokoma 2,Lobaye,Mba?ki,Lobaye_Mission_7,EEP 2,4/27/2020,874,550,Vergnet HPV 60,Non,Oui,
46714,4.230566,15.651809,EEP traditionnel,F2112,Barka-Basso A,Mambere Kadei,Berb?rati,2,EEP Moto 1,4/27/2020,459,350,Vergnet HPV 60 2000,Oui,Oui,
47473,3.724651,17.865955,EEP traditionnel,A688,Bokoma,Lobaye,Mba?ki,Lobaye_Mission_7,EEP 2,4/27/2020,996,890,India MARK 2,Oui,Oui,
47476,3.740159,17.848412,EEP traditionnel,A2028,Gbokoulou,Lobaye,Mba?ki,Lobaye_Mission_7,EEP 2,4/27/2020,135,98,Vergnet HPV 60,Oui,Oui,
47482,3.74389,17.83748,EEP traditionnel,A2062,Koundemela,Lobaye,Mba?ki,Lobaye_Mission_7,EEP 2,4/27/2020,875,645,Vergnet HPV 60,"Oui, mais pas correctement",Oui,
47143,5.728073,19.108095,EEP traditionnel,A3515,Station Biblique D,Kemo,Sibut,2,EEP 4,4/27/2020,200,100,Vergnet HPV 60,"Oui, mais pas correctement",Oui,
46900,5.911241,15.586818,EEP traditionnel,F1827,Saint Elei,Nana-Mambere,Bouar,NM_Mission_3,EEP 3,4/27/2020,8,17,Vergnet HPV 60,Oui,Oui,
47599,7.248221,16.433949,EEP traditionnel,F1859,Paoua Centre Ecole Fille 1,Ouham Pende,Paoua,OP_Mission_2,EEP 1,4/28/2020,0,0,Vergnet Hydro India,Oui,Oui,
47488,3.742803,17.84277,Visite de suivi,A733,Lombo 2,Lobaye,Mba?ki,Lobaye_Mission_7,EEP 2,4/28/2020,0,0,India MARK 2,Oui,Oui,
47146,5.723228,19.197578,EEP traditionnel,A3488,Ngoumbele Est,Kemo,Sibut,4,EEP 4,4/28/2020,375,100,Vergnet HPV 60,Oui,Oui,
47491,3.745258,17.839951,Visite de suivi,A734,Lombo Mairie,Lobaye,Mba?ki,Lobaye_Mission_7,EEP 2,4/28/2020,0,0,Vergnet HPV 60,Oui,Oui,
47602,7.260959,16.435572,EEP traditionnel,A2442,Ecole des filles th?r?se fard?lla de paoua,Ouham Pende,Paoua,2,EEP 1,4/28/2020,258,259,India MARK 2,Oui,Oui,
47494,3.747941,17.83893,Visite de suivi,A1854,Lombre 1 Bagandou,Lobaye,Mba?ki,Lobaye_Mission_7,EEP 2,4/28/2020,0,0,India MARK 2,Oui,Oui,
46717,4.220311,15.742065,EEP traditionnel,F2070,Wapo,Mambere Kadei,Berb?rati,2,EEP Moto 1,4/28/2020,800,750,Vergnet HPV 60 2000,Oui,Oui,
47149,5.739504,19.408976,Visite de suivi,A3490,Greco A,Kemo,Sibut,4,EEP 4,4/28/2020,550,120,Vergnet HPV 60,Oui,Oui,
47512,3.747647,17.837014,EEP traditionnel,A3238,Bagandou Hopital MC,Lobaye,Mba?ki,Lobaye_Mission_7,EEP 2,4/28/2020,145,145,Vergnet HPV 100,Non,Oui,
47605,7.386005,16.467251,EEP traditionnel,F1856,Ecole Beboy 2,Ouham Pende,Paoua,OP_Mission_2,EEP 1,4/28/2020,1787,885,Vergnet Hydro India,"Oui, mais pas correctement",Oui,
47152,5.743174,19.371431,Visite de suivi,R249,Bakongo 1,Kemo,Sibut,4,EEP 4,4/28/2020,850,100,Vergnet HPV 60,Oui,Oui,
47710,4.220878,15.74173,EEP traditionnel,F275,Wapo 1A,Mambere Kadei,Berb?rati,2,EEP Moto 1,4/28/2020,700,650,Vergnet HPV 60 2000,Oui,Oui,
47155,5.722517,19.200146,Visite de suivi,A2520,Ouada,Kemo,Sibut,4,EEP 4,4/28/2020,430,100,Vergnet HPV 60,Oui,Oui,
47713,4.237234,15.698138,EEP traditionnel,F2097,Bossengue 1,Mambere Kadei,Berb?rati,2,EEP Moto 1,4/28/2020,248,150,Vergnet HPV 60 2000,Oui,Oui,
47716,4.250351,15.775742,EEP traditionnel,F2106,Ndolongo A,Mambere Kadei,Berb?rati,2,EEP Moto 1,4/28/2020,250,200,Vergnet HPV 60 2000,Oui,Oui,
47719,4.2291,15.649419,EEP traditionnel,A285,Barka-Basso A,Mambere Kadei,Berb?rati,2,EEP Moto 1,4/28/2020,350,250,Vergnet HPV 60 2000,Oui,Oui,
47608,7.653582,16.544599,EEP traditionnel,F1862,Ecole Bedobake,Ouham Pende,Paoua,2,EEP 1,4/28/2020,1900,475,Vergnet Hydro India,"Oui, mais pas correctement","Oui, mais pas correctement",
47518,3.744539,17.838512,EEP traditionnel,A714,Bagandou Ecole Publique,Lobaye,Mba?ki,Lobaye_Mission_7,EEP 2,4/28/2020,790,545,Vergnet HPV 60,Oui,Oui,
47722,4.234803,15.684582,EEP traditionnel,F2109,Gbangobo,Mambere Kadei,Berb?rati,2,EEP Moto 1,4/28/2020,1500,750,Vergnet HPV 60 2000,Oui,Oui,
46903,5.584622,14.793278,EEP traditionnel,A2755,Bera Nana Mambere,Nana-Mambere,Baboua,NM_Mission_5,EEP 3,4/28/2020,3400,2500,Vergnet HPV 60,Non,Oui,
47695,3.736737,17.827541,EEP traditionnel,A2034,Mokongo,Lobaye,Mba?ki,Lobaye_Mission_7,EEP 2,4/28/2020,560,535,Vergnet HPV 60,Non,Oui,
46906,5.773665,14.733741,EEP traditionnel,W033,Domgbaike,Nana-Mambere,Baboua,NM_Mission_5,EEP 3,4/28/2020,200,200,Vergnet HPV 60,"Oui, mais pas correctement",Oui,
47158,5.727077,19.088259,Visite de suivi,A3518,Sibut Marche Gossara,Kemo,Sibut,2,EEP 4,4/28/2020,3200,130,Vergnet HPV 60,"Oui, mais pas correctement","Oui, mais pas correctement",
47530,3.744407,17.819504,EEP traditionnel,R236,Bongomba,Lobaye,Mba?ki,Lobaye_Mission_7,EEP 2,4/28/2020,498,380,India MARK 2,Oui,Oui,
46909,5.773162,14.73233,EEP traditionnel,A191,Gounte,Nana-Mambere,Baboua,NM_Mission_5,EEP 3,4/28/2020,450,400,Vergnet HPV 60,Oui,Oui,
46912,5.795401,14.701842,Visite de suivi,A157,Deba,Nana-Mambere,Baboua,NM_Mission_5,EEP 3,4/28/2020,850,15,Vergnet HPV 60,Non,Désactiver cette point d'eau,
46915,5.835158,14.682851,EEP traditionnel,F125,Zoukombo,Nana-Mambere,Baboua,NM_Mission_5,EEP 3,4/29/2020,920,800,Vergnet HPV 60,"Oui, mais pas correctement",Oui,
47611,7.191234,16.406656,EEP traditionnel,A943,Pougabara 1,Ouham Pende,Paoua,OP_Mission_2,EEP 1,4/29/2020,1016,1016,India MARK 2,"Oui, mais pas correctement",Oui,
46918,5.903035,14.660046,EEP traditionnel,F1483,Foro 1,Nana-Mambere,Abba,NM_Mission_5,EEP 3,4/29/2020,450,700,Vergnet HPV 60,Non,Oui,
47536,3.746199,17.816812,EEP traditionnel,A3353,Bongomba 1,Lobaye,Mba?ki,Lobaye_Mission_7,EEP 2,4/29/2020,1300,900,Vergnet HPV 60,"Oui, mais pas correctement",Oui,
46921,6.1085,14.634195,EEP traditionnel,F724,Kounde 2,Nana-Mambere,Baboua,NM_Mission_5,EEP 3,4/29/2020,600,30,Vergnet HPV 60,"Oui, mais pas correctement","Oui, mais pas correctement",
47725,4.219936,15.739824,EEP traditionnel,F1994,wapo 3c redrill,Mambere Kadei,Berb?rati,2,EEP Moto 1,4/29/2020,1500,1500,Vergnet HPV 60 2000,Oui,Oui,
47161,5.74026,19.159812,Visite de suivi,A3484,Gbara,Kemo,Sibut,4,EEP 4,4/29/2020,390,120,Vergnet HPV 60,Oui,Oui,
47728,4.222099,15.740076,EEP traditionnel,F2085,Wapo 2A,Mambere Kadei,Berb?rati,2,EEP Moto 1,4/29/2020,250,200,Vergnet HPV 60 2000,Oui,Oui,
46924,6.110614,14.636048,EEP traditionnel,F725,Kounde 3,Nana-Mambere,Baboua,NM_Mission_5,EEP 3,4/29/2020,900,1800,Vergnet HPV 60,Oui,Oui,
47164,5.738071,19.404154,Visite de suivi,Z235,BOMANDJA,Kemo,Sibut,4,EEP 4,4/29/2020,1600,120,Vergnet HPV 60,Oui,Oui,
46927,6.112949,14.63739,EEP traditionnel,A1608,Kounde Musulman,Nana-Mambere,Baboua,NM_Mission_5,EEP 3,4/29/2020,800,300,Vergnet HPV 60,"Oui, mais pas correctement","Oui, mais pas correctement",
47539,3.734858,17.82724,EEP traditionnel,A2035,Mokongo Bayaka,Lobaye,Mba?ki,Lobaye_Mission_7,EEP 2,4/29/2020,154,125,Vergnet HPV 60,"Oui, mais pas correctement",Oui,
47545,3.731873,17.827827,EEP traditionnel,A1991,Mobala Bagandou Bayaka,Lobaye,Mba?ki,Lobaye_Mission_7,EEP 2,4/29/2020,155,155,Vergnet HPV 60,Oui,Oui,
47614,7.170507,16.389848,EEP traditionnel,F1809,Poubati Ecole,Ouham Pende,Paoua,OP_Mission_2,EEP 1,4/29/2020,849,849,India MARK 2,Oui,Oui,
47617,7.158675,16.389777,EEP traditionnel,R268,Poubol 2,Ouham Pende,Paoua,OP_Mission_2,EEP 1,4/29/2020,416,416,India MARK 2,"Oui, mais pas correctement","Oui, mais pas correctement",
47620,7.139434,16.390713,EEP traditionnel,A3331,Poulengue,Ouham Pende,Paoua,OP_Mission_2,EEP 1,4/29/2020,457,457,India MARK 2,"Oui, mais pas correctement",Oui,
47623,7.136914,16.39122,EEP traditionnel,X0016,Poulengue,Ouham Pende,PAOUA,2,EEP 1,4/29/2020,409,409,India MARK 2,Oui,Oui,
47626,7.094597,16.280097,EEP traditionnel,R351,SIBERE 2,Ouham Pende,Paoua,2,EEP 1,4/29/2020,1025,515,India MARK 2,Oui,Oui,
47551,3.734387,17.837757,EEP traditionnel,A759,Aka Ngoundou Village,Lobaye,Mba?ki,Lobaye_Mission_7,EEP 2,4/29/2020,180,115,Vergnet HPV 60,Oui,Oui,
46930,5.906542,14.660386,EEP traditionnel,F1480,Foro 2 nord,Nana-Mambere,Baboua,NM_Mission_5,EEP 3,4/29/2020,900,1600,Vergnet HPV 60,Non,Oui,
47167,5.733406,19.077116,Visite de suivi,Z224,SIBUT NGOMBALA,Kemo,Sibut,2,EEP 4,4/29/2020,2300,100,India MARK 2,Oui,Oui,
47554,3.739143,17.833939,Visite de suivi,A689,Bokota 1,Lobaye,Mba?ki,Lobaye_Mission_7,EEP 2,4/29/2020,1500,1500,India MARK 2,Non,Forage Mort,
47170,5.726266,19.084227,Visite de suivi,A3517,Sibut Ouganda,Kemo,Sibut,2,EEP 4,4/29/2020,760,80,Vergnet HPV 60,Oui,Oui,
47581,7.026549,16.337494,EEP traditionnel,R269,Voh,Ouham Pende,Paoua,OP_Mission_2,EEP 1,4/26/2020,1435,1526,India MARK 2,Oui,Oui,
47743,4.259789,15.378271,EEP traditionnel,A329,Nassole,Mambere Kadei,Berb?rati,2,EEP Moto 1,4/30/2020,350,250,Vergnet HPV 60 2000,Oui,Oui,
47740,4.24084,15.553822,EEP traditionnel,F1799,Babaza Ecole,,,2,EEP Moto 1,4/30/2020,623,623,Vergnet HPV 60 2000,Oui,Oui,
47737,4.241891,15.554646,EEP traditionnel,F2094,Babaza 2,Mambere Kadei,Berb?rati,2,EEP Moto 1,4/30/2020,950,750,Vergnet HPV 60 2000,Oui,Oui,
47734,4.235982,15.703863,EEP traditionnel,F2100,Bossengue 1,Mambere Kadei,Berb?rati,2,EEP Moto 1,4/30/2020,150,125,Vergnet HPV 60 2000,Oui,Oui,
47731,4.231946,15.719101,EEP traditionnel,F2103,Xavier A,Mambere Kadei,Berb?rati,2,EEP Moto 1,4/30/2020,450,350,Vergnet HPV 60 2000,Oui,Oui,
47704,7.036891,16.349374,EEP traditionnel,R303,Gouzara 2,Ouham Pende,Paoua,OP_Mission_2,EEP 1,4/30/2020,0,0,India MARK 2,Oui,Oui,
47701,7.046649,16.357877,EEP traditionnel,A1539,Toulmbao,Ouham Pende,Paoua,OP_Mission_2,EEP 1,4/30/2020,1925,1974,India MARK 2,Oui,Oui,
47668,3.855241,17.860484,EEP traditionnel,A1909,Ndolobo Eglise Catholique,Lobaye,Mbaïki,Lobaye_Mission_7,EEP 2,4/30/2020,12460,6545,Vergnet HPV 60,Oui,Oui,
47665,3.856294,17.858576,Visite de suivi,A1706,Ndolobo,Lobaye,Mba?ki,Lobaye_Mission_7,EEP 2,4/30/2020,12457,7525,India MARK 2,Oui,Oui,
47632,7.059977,16.369894,EEP traditionnel,A941,Gouze Belge,Ouham Pende,Paoua,OP_Mission_2,EEP 1,4/30/2020,741,741,India MARK 2,Oui,Oui,
47629,7.094994,16.385053,EEP traditionnel,A3330,Dang Baba,Ouham Pende,Paoua,OP_Mission_2,EEP 1,4/30/2020,3200,3200,India MARK 2,"Oui, mais pas correctement",Oui,
47566,3.856354,17.85573,EEP traditionnel,A1910,Ndolobo Centre de Sante,Lobaye,Mba?ki,Lobaye_Mission_7,EEP 2,4/30/2020,12457,800,Vergnet HPV 60,Oui,Oui,
47563,3.816105,17.853376,Visite de suivi,A2037,Mondakalaka,Lobaye,Mba?ki,Lobaye_Mission_7,EEP 2,4/30/2020,60,25,Vergnet HPV 60,Oui,Oui,
47557,3.762267,17.834561,EEP traditionnel,A1992,Bombekiti Bagandou,Lobaye,Mba?ki,Lobaye_Mission_7,EEP 2,4/30/2020,800,735,Vergnet HPV 60,Oui,Oui,
47182,5.727199,19.077941,Visite de suivi,A3497,Sibut Gendarmerie,K?mo,Sibut,2,EEP 4,4/30/2020,0,0,Vergnet HPV 60,Oui,Oui,
47179,5.726253,19.348043,Visite de suivi,A3489,Manga Kemo,K?mo,Sibut,4,EEP 4,4/30/2020,434,100,Vergnet HPV 60,Oui,Oui,
47176,5.722967,19.184477,Visite de suivi,A3486,Ngoumbele Eglise Baptiste,K?mo,Sibut,4,EEP 4,4/30/2020,600,120,Vergnet HPV 60,Oui,Oui,
47173,5.728781,19.078897,Visite de suivi,A890,Sibut Centre Ville,K?mo,Sibut,2,EEP 4,4/30/2020,2430,130,Vergnet HPV 60,Oui,Oui,
46945,5.903516,14.555681,EEP traditionnel,F718,Cantonnier 1,Nana-Mambere,Baboua,NM_Mission_5,EEP 3,4/30/2020,3000,800,Vergnet HPV 60,Non,Oui,
46942,5.933729,14.603094,EEP traditionnel,W035,Beloko 6,Nana-Mambere,Baboua,NM_Mission_5,EEP 3,4/30/2020,521,0,Autres,Non,Forage Mort,
46939,5.932194,14.601426,Visite de suivi,A140,Beloko Douane Zaoro Doua,Nana-Mambere,Baboua,NM_Mission_5,EEP 3,4/30/2020,670,500,India MARK 2,Oui,Oui,
46936,5.933339,14.60488,EEP traditionnel,F1471,Beloko 3,Nana-Mambere,Baboua,NM_Mission_5,EEP 3,4/30/2020,1200,450,Vergnet HPV 60,Non,Oui,
46933,5.938621,14.609537,EEP traditionnel,F1477,Beloko 5,Nana-Mambere,Baboua,NM_Mission_5,EEP 3,4/30/2020,450,400,Vergnet HPV 60,"Oui, mais pas correctement",Oui,
46948,5.935579,14.607565,EEP traditionnel,F715,Beloko Douane Dole,Nana-Mambere,Baboua,NM_Mission_5,EEP 3,5/1/2020,1085,900,Vergnet HPV 60,"Oui, mais pas correctement",Oui,
46951,5.9357,14.605789,EEP traditionnel,F1474,BELOKO 2 DOUANE,Nana-Mambere,Baboua,5,EEP 3,5/1/2020,1080,700,Vergnet HPV 60,Non,Oui,
47635,7.303256,16.59709,EEP traditionnel,R325,Bodoli,Ouham Pende,Paoua,2,EEP 1,5/1/2020,1276,638,India MARK 2,Oui,Oui,
